,Corruption,Country,Dystopia_Residual,Freedom,GDP_per_Capita,Generosity,Happiness_Score,Life_Expectancy,Social_Support,year,Region
293,0.059000000000000004,Malaysia,2.508,0.35600000000000004,1.161,0.311,6.322,0.669,1.258,2018-01-01,Southeastern Asia
294,0.024,Malaysia,1.327,0.508,1.2209999999999999,0.26,5.3389999999999995,0.828,1.171,2019-01-01,Southeastern Asia
295,0.0243,Croatia,2.75414,0.25883,1.08254,0.054439999999999995,5.7589999999999995,0.78805,0.79624,2015-01-01,Central and Eastern Europe
296,0.04002,Croatia,2.52462,0.23906999999999998,1.18649,0.18434,5.4879999999999995,0.70524,0.6080899999999999,2016-01-01,Central and Eastern Europe
297,0.0431031100451946,Croatia,1.85449242591858,0.255772292613983,1.22255623340607,0.248002976179123,5.2930002212524405,0.701288521289825,0.9679830074310299,2017-01-01,Central and Eastern Europe
298,0.039,Croatia,1.7690000000000006,0.38,1.115,0.12,5.321000000000001,0.737,1.161,2018-01-01,Central and Eastern Europe
299,0.022000000000000002,Croatia,1.6600000000000001,0.29600000000000004,1.155,0.11900000000000001,5.432,0.914,1.266,2019-01-01,Central and Eastern Europe
300,0.11023,Libya,2.0906599999999997,0.41668,1.13145,0.18295,5.754,0.7038,1.1186200000000002,2015-01-01,Middle East and Northern Africa
301,0.10339000000000001,Libya,2.39374,0.40671999999999997,1.0668799999999998,0.17087,5.615,0.52304,0.95076,2016-01-01,Middle East and Northern Africa
302,0.0926102101802826,Libya,1.8350112438201898,0.465733230113983,1.1018030643463101,0.15207366645336198,5.525000095367429,0.520169019699097,1.3575643301010099,2017-01-01,Middle East and Northern Africa
303,0.14800000000000002,Libya,1.9179999999999997,0.496,0.985,0.11599999999999999,5.566,0.5529999999999999,1.35,2018-01-01,Middle East and Northern Africa
304,0.152,Libya,1.8039999999999998,0.41600000000000004,1.044,0.133,5.525,0.6729999999999999,1.3030000000000002,2019-01-01,Middle East and Northern Africa
305,0.03005,Russia,2.27394,0.36679,1.13764,0.00199,5.716,0.6692600000000001,1.23617,2015-01-01,Central and Eastern Europe
306,0.03586,Russia,2.59115,0.32682,1.2322799999999998,0.027360000000000002,5.856,0.58991,1.05261,2016-01-01,Central and Eastern Europe
307,0.0329628810286522,Russia,2.20560741424561,0.373783111572266,1.28177809715271,0.0522638224065304,5.962999820709231,0.547349333763123,1.46928238868713,2017-01-01,Central and Eastern Europe
308,0.025,Russia,2.0919999999999996,0.39899999999999997,1.151,0.065,5.81,0.599,1.479,2018-01-01,Central and Eastern Europe
309,0.031,Russia,1.8399999999999999,0.33399999999999996,1.183,0.08199999999999999,5.648,0.726,1.452,2019-01-01,Central and Eastern Europe
310,0.02299,Jamaica,2.32038,0.50442,0.81038,0.2123,5.709,0.6874100000000001,1.1510200000000002,2015-01-01,Latin America and Caribbean
311,0.04294,Jamaica,2.35682,0.43596999999999997,0.89333,0.22245,5.51,0.5946899999999999,0.96372,2016-01-01,Latin America and Caribbean
312,0.0552677810192108,Jamaica,1.61232566833496,0.474307239055634,0.925579309463501,0.23381833732128102,5.31099987030029,0.6410223841667181,1.3682180643081698,2017-01-01,Latin America and Caribbean
313,0.031,Jamaica,2.1829999999999994,0.575,0.8190000000000001,0.096,5.89,0.693,1.493,2018-01-01,Latin America and Caribbean
314,0.027999999999999997,Jamaica,2.1249999999999996,0.49,0.831,0.107,5.89,0.831,1.4780000000000002,2019-01-01,Latin America and Caribbean
315,0.1428,North Cyprus,1.5988799999999999,0.49027,1.2080600000000001,0.26169000000000003,5.695,0.92356,1.07008,2015-01-01,Western Europe
316,0.16577999999999998,North Cyprus,1.9344700000000001,0.43596,1.31141,0.26322,5.771,0.8414200000000001,0.81826,2016-01-01,Western Europe
317,0.155353352427483,North Cyprus,1.5491576194763201,0.47120362520217896,1.3469113111496,0.266845703125,5.80999994277954,0.834647238254547,1.18630337715149,2017-01-01,Western Europe
318,0.06146,Cyprus,1.8893099999999998,0.40671999999999997,1.20813,0.30638000000000004,5.689,0.92356,0.89318,2015-01-01,Western Europe
319,0.05227999999999999,Cyprus,2.04497,0.29507,1.31857,0.27906,5.546,0.8488,0.70697,2016-01-01,Western Europe
320,0.0412379764020443,Cyprus,1.62124919891357,0.35511153936386103,1.3559380769729599,0.271254301071167,5.62099981307983,0.84471470117569,1.13136327266693,2017-01-01,Western Europe
321,0.035,Cyprus,1.7730000000000006,0.423,1.229,0.20199999999999999,5.7620000000000005,0.909,1.1909999999999998,2018-01-01,Western Europe
322,0.040999999999999995,Cyprus,1.8810000000000002,0.406,1.263,0.19,6.046,1.042,1.2229999999999999,2019-01-01,Western Europe
323,0.17382999999999998,Algeria,2.43209,0.28579,0.93929,0.07822,5.605,0.61766,1.07772,2015-01-01,Middle East and Northern Africa
324,0.16157,Algeria,3.40904,0.21006,1.05266,0.07044,6.355,0.6180399999999999,0.83309,2016-01-01,Middle East and Northern Africa
325,0.14609611034393302,Algeria,2.5676038265228303,0.233335807919502,1.09186446666718,0.0694366469979286,5.872000217437741,0.6175846457481379,1.1462174654007,2017-01-01,Middle East and Northern Africa
326,0.135,Algeria,2.2079999999999993,0.077,0.9790000000000001,0.055,5.295,0.687,1.1540000000000001,2018-01-01,Middle East and Northern Africa
327,0.114,Algeria,1.9910000000000005,0.086,1.002,0.073,5.211,0.785,1.16,2019-01-01,Middle East and Northern Africa
328,0.04741,Kosovo,2.76579,0.24749000000000002,0.80148,0.2831,5.5889999999999995,0.63132,0.81198,2015-01-01,Central and Eastern Europe
329,0.06547,Kosovo,2.80998,0.14396,0.90145,0.27992,5.401,0.54,0.66062,2016-01-01,Central and Eastern Europe
330,0.0574716180562973,Kosovo,2.0105407238006596,0.260287940502167,0.951484382152557,0.319931447505951,5.27899980545044,0.541452050209045,1.1378535032272301,2017-01-01,Central and Eastern Europe
331,0.023,Kosovo,2.254000000000001,0.44799999999999995,0.855,0.27399999999999997,5.662000000000001,0.578,1.23,2018-01-01,Central and Eastern Europe
332,0.006,Kosovo,2.471,0.489,0.882,0.262,6.1,0.758,1.232,2019-01-01,Central and Eastern Europe
333,0.30844,Turkmenistan,1.8698400000000002,0.4761,0.95847,0.16979,5.547999999999999,0.53886,1.22668,2015-01-01,Central and Eastern Europe
334,0.28467,Turkmenistan,2.21489,0.37408,1.08017,0.22566999999999998,5.6579999999999995,0.44006000000000006,1.03817,2016-01-01,Central and Eastern Europe
335,0.25927034020423895,Turkmenistan,1.83290982246399,0.41827192902565,1.1307767629623402,0.24992498755454998,5.82200002670288,0.437726080417633,1.49314916133881,2017-01-01,Central and Eastern Europe
336,0.037000000000000005,Turkmenistan,1.9169999999999998,0.41700000000000004,1.016,0.19899999999999998,5.636,0.517,1.5330000000000001,2018-01-01,Central and Eastern Europe
337,0.027999999999999997,Turkmenistan,1.334000000000001,0.39399999999999996,1.052,0.244,5.247000000000001,0.657,1.538,2019-01-01,Central and Eastern Europe
338,0.07521,Mauritius,1.76145,0.56066,1.0076100000000001,0.37744,5.477,0.7095,0.98521,2015-01-01,Sub-Saharan Africa
339,0.05202999999999999,Mauritius,2.20223,0.46145,1.14372,0.36951,5.648,0.66189,0.75695,2016-01-01,Sub-Saharan Africa
340,0.0421815551817417,Mauritius,1.6975839138031,0.491247326135635,1.1893955469131499,0.360933750867844,5.62900018692017,0.6380074620246889,1.20956099033356,2017-01-01,Sub-Saharan Africa
341,0.05,Mauritius,1.851,0.584,1.09,0.245,5.891,0.684,1.3869999999999998,2018-01-01,Sub-Saharan Africa
342,0.06,Mauritius,1.795,0.498,1.12,0.215,5.888,0.7979999999999999,1.402,2019-01-01,Sub-Saharan Africa
343,0.37124,Hong Kong,0.6542899999999999,0.59608,1.38604,0.39478,5.474,1.01328,1.05818,2015-01-01,Eastern Asia
344,0.31647,Hong Kong,0.92614,0.48078999999999994,1.5107,0.40097,5.457999999999999,0.9527700000000001,0.87021,2016-01-01,Eastern Asia
345,0.29100000000000004,Hong Kong,0.6439999999999984,0.524,1.405,0.24600000000000002,5.43,1.03,1.29,2018-01-01,Eastern Asia
346,0.287,Hong Kong,0.6079999999999988,0.44,1.4380000000000002,0.258,5.43,1.122,1.2770000000000001,2019-01-01,Eastern Asia
347,0.15184,Estonia,1.58782,0.44888,1.15174,0.0868,5.428999999999999,0.77361,1.22791,2015-01-01,Central and Eastern Europe
348,0.18519000000000002,Estonia,1.81985,0.41511000000000003,1.2796399999999999,0.08423,5.517,0.68098,1.0516299999999998,2016-01-01,Central and Eastern Europe
349,0.18324892222881303,Estonia,1.35750865936279,0.479131430387497,1.3208793401718102,0.0988908112049103,5.61100006103516,0.695168316364288,1.47667109966278,2017-01-01,Central and Eastern Europe
